Timestamp,Action,Current Count,Over Capacity
25/11/2023 10:17,Entry,89,FALSE
25/11/2023 10:35,Exit,88,FALSE
25/11/2023 06:02,Exit,87,FALSE
25/11/2023 00:31,Exit,86,FALSE
25/11/2023 00:04,Entry,87,FALSE
25/11/2023 01:38,Exit,86,FALSE
25/11/2023 11:20,Entry,87,FALSE
25/11/2023 06:01,Exit,86,FALSE
25/11/2023 06:00,Entry,87,FALSE
25/11/2023 10:49,Entry,88,FALSE
25/11/2023 07:57,Entry,89,FALSE
25/11/2023 04:13,Entry,90,FALSE
25/11/2023 08:06,Entry,91,FALSE
25/11/2023 02:18,Exit,90,FALSE
25/11/2023 08:59,Entry,91,FALSE
25/11/2023 05:05,Exit,90,FALSE
25/11/2023 00:03,Entry,91,FALSE
25/11/2023 03:22,Entry,92,FALSE
25/11/2023 08:13,Entry,93,FALSE
25/11/2023 00:46,Exit,92,FALSE
25/11/2023 07:15,Exit,91,FALSE
25/11/2023 02:32,Exit,90,FALSE
25/11/2023 10:10,Exit,89,FALSE
25/11/2023 07:36,Exit,88,FALSE
25/11/2023 08:46,Exit,87,FALSE
25/11/2023 03:28,Entry,88,FALSE
25/11/2023 11:59,Entry,89,FALSE
25/11/2023 00:08,Entry,90,FALSE
25/11/2023 03:22,Exit,89,FALSE
25/11/2023 07:04,Exit,88,FALSE
25/11/2023 09:32,Exit,87,FALSE
25/11/2023 01:05,Entry,88,FALSE
25/11/2023 03:31,Exit,87,FALSE
25/11/2023 05:22,Exit,86,FALSE
25/11/2023 03:20,Exit,85,FALSE
25/11/2023 03:20,Entry,86,FALSE
25/11/2023 05:20,Entry,87,FALSE
25/11/2023 11:37,Entry,88,FALSE
25/11/2023 04:39,Exit,87,FALSE
25/11/2023 11:59,Entry,88,FALSE
25/11/2023 06:39,Entry,89,FALSE
25/11/2023 06:17,Exit,88,FALSE
25/11/2023 05:23,Entry,89,FALSE
25/11/2023 02:20,Entry,90,FALSE
25/11/2023 01:00,Entry,91,FALSE
25/11/2023 02:57,Exit,90,FALSE
25/11/2023 08:10,Entry,91,FALSE
25/11/2023 09:49,Entry,92,FALSE
25/11/2023 07:33,Exit,91,FALSE
25/11/2023 06:27,Entry,92,FALSE
25/11/2023 08:15,Entry,93,FALSE
25/11/2023 04:06,Exit,92,FALSE
25/11/2023 05:13,Exit,91,FALSE
25/11/2023 06:46,Exit,90,FALSE
25/11/2023 11:39,Entry,91,FALSE
25/11/2023 03:03,Exit,90,FALSE
25/11/2023 10:33,Entry,91,FALSE
25/11/2023 09:06,Entry,92,FALSE
25/11/2023 05:02,Entry,93,FALSE
25/11/2023 06:39,Exit,92,FALSE
25/11/2023 11:50,Entry,93,FALSE
25/11/2023 03:50,Exit,92,FALSE
25/11/2023 09:45,Exit,91,FALSE
25/11/2023 03:09,Exit,90,FALSE
25/11/2023 11:01,Exit,89,FALSE
25/11/2023 08:30,Entry,90,FALSE
25/11/2023 03:50,Entry,91,FALSE
25/11/2023 10:57,Exit,90,FALSE
25/11/2023 05:44,Exit,89,FALSE
25/11/2023 01:51,Entry,90,FALSE
25/11/2023 00:03,Entry,91,FALSE
25/11/2023 00:38,Entry,92,FALSE
25/11/2023 07:19,Entry,93,FALSE
25/11/2023 01:50,Entry,94,FALSE
25/11/2023 03:47,Exit,93,FALSE
25/11/2023 08:59,Exit,92,FALSE
25/11/2023 10:47,Exit,91,FALSE
25/11/2023 11:35,Entry,92,FALSE
25/11/2023 07:10,Exit,91,FALSE
25/11/2023 00:58,Exit,90,FALSE
25/11/2023 00:49,Exit,89,FALSE
25/11/2023 01:23,Exit,88,FALSE
25/11/2023 06:59,Entry,89,FALSE
25/11/2023 07:45,Entry,90,FALSE
25/11/2023 05:48,Entry,91,FALSE
25/11/2023 10:44,Entry,92,FALSE
25/11/2023 10:43,Exit,91,FALSE
25/11/2023 00:39,Exit,90,FALSE
25/11/2023 07:51,Entry,91,FALSE
25/11/2023 10:21,Exit,90,FALSE
25/11/2023 06:32,Entry,91,FALSE
25/11/2023 05:13,Exit,90,FALSE
25/11/2023 08:41,Exit,89,FALSE
25/11/2023 04:04,Exit,88,FALSE
25/11/2023 05:17,Entry,89,FALSE
25/11/2023 11:09,Exit,88,FALSE
25/11/2023 11:47,Exit,87,FALSE
25/11/2023 10:59,Exit,86,FALSE
25/11/2023 10:33,Exit,85,FALSE
25/11/2023 02:22,Exit,84,FALSE
25/11/2023 04:17,Entry,85,FALSE
25/11/2023 11:19,Exit,84,FALSE
25/11/2023 00:31,Exit,83,FALSE
25/11/2023 10:57,Entry,84,FALSE
25/11/2023 11:00,Entry,85,FALSE
25/11/2023 00:30,Exit,84,FALSE
25/11/2023 06:08,Exit,83,FALSE
25/11/2023 03:12,Exit,82,FALSE
25/11/2023 04:27,Exit,81,FALSE
25/11/2023 07:11,Exit,80,FALSE
25/11/2023 09:00,Exit,79,FALSE
25/11/2023 05:33,Entry,80,FALSE
25/11/2023 06:50,Exit,79,FALSE
25/11/2023 03:10,Entry,80,FALSE
25/11/2023 07:24,Entry,81,FALSE
25/11/2023 02:41,Entry,82,FALSE
25/11/2023 00:02,Entry,83,FALSE
25/11/2023 05:26,Entry,84,FALSE
25/11/2023 10:20,Exit,83,FALSE
25/11/2023 03:25,Exit,82,FALSE
25/11/2023 03:39,Entry,83,FALSE
25/11/2023 10:11,Exit,82,FALSE
25/11/2023 07:28,Entry,83,FALSE
25/11/2023 10:49,Entry,84,FALSE
25/11/2023 08:55,Exit,83,FALSE
25/11/2023 10:48,Exit,82,FALSE
25/11/2023 11:10,Entry,83,FALSE
25/11/2023 04:03,Exit,82,FALSE
25/11/2023 08:49,Entry,83,FALSE
25/11/2023 03:49,Entry,84,FALSE
25/11/2023 02:27,Entry,85,FALSE
25/11/2023 04:34,Entry,86,FALSE
25/11/2023 03:57,Entry,87,FALSE
25/11/2023 07:00,Entry,88,FALSE
25/11/2023 09:04,Entry,89,FALSE
25/11/2023 09:56,Exit,88,FALSE
25/11/2023 08:41,Exit,87,FALSE
25/11/2023 05:17,Exit,86,FALSE
25/11/2023 03:26,Entry,87,FALSE
25/11/2023 11:56,Exit,86,FALSE
25/11/2023 09:00,Exit,85,FALSE
25/11/2023 04:47,Exit,84,FALSE
25/11/2023 04:39,Exit,83,FALSE
25/11/2023 02:33,Entry,84,FALSE
25/11/2023 04:37,Exit,83,FALSE
25/11/2023 02:48,Exit,82,FALSE
25/11/2023 00:32,Exit,81,FALSE
25/11/2023 03:54,Exit,80,FALSE
25/11/2023 02:55,Entry,81,FALSE
25/11/2023 05:52,Exit,80,FALSE
25/11/2023 01:33,Entry,81,FALSE
25/11/2023 02:22,Exit,80,FALSE
25/11/2023 00:58,Entry,81,FALSE
25/11/2023 11:38,Entry,82,FALSE
25/11/2023 10:52,Entry,83,FALSE
25/11/2023 02:27,Entry,84,FALSE
25/11/2023 03:33,Exit,83,FALSE
25/11/2023 03:00,Exit,82,FALSE
25/11/2023 06:21,Exit,81,FALSE
25/11/2023 08:53,Entry,82,FALSE
25/11/2023 05:06,Entry,83,FALSE
25/11/2023 02:01,Exit,82,FALSE
25/11/2023 06:33,Exit,81,FALSE
25/11/2023 08:34,Exit,80,FALSE
25/11/2023 07:46,Exit,79,FALSE
25/11/2023 03:55,Entry,80,FALSE
25/11/2023 04:41,Exit,79,FALSE
25/11/2023 00:35,Entry,80,FALSE
25/11/2023 03:23,Entry,81,FALSE
25/11/2023 07:09,Exit,80,FALSE
25/11/2023 10:40,Exit,79,FALSE
25/11/2023 02:14,Exit,78,FALSE
25/11/2023 03:27,Exit,77,FALSE
25/11/2023 07:21,Entry,78,FALSE
25/11/2023 09:08,Exit,77,FALSE
25/11/2023 06:57,Exit,76,FALSE
25/11/2023 09:10,Exit,75,FALSE
25/11/2023 03:18,Entry,76,FALSE
25/11/2023 01:21,Exit,75,FALSE
25/11/2023 02:25,Entry,76,FALSE
25/11/2023 05:25,Entry,77,FALSE
25/11/2023 03:02,Entry,78,FALSE
25/11/2023 11:20,Exit,77,FALSE
25/11/2023 00:28,Entry,78,FALSE
25/11/2023 02:48,Exit,77,FALSE
25/11/2023 05:42,Exit,76,FALSE
25/11/2023 07:43,Entry,77,FALSE
25/11/2023 07:08,Exit,76,FALSE
25/11/2023 07:33,Exit,75,FALSE
25/11/2023 07:41,Entry,76,FALSE
25/11/2023 05:52,Entry,77,FALSE
25/11/2023 04:38,Entry,78,FALSE
25/11/2023 03:39,Entry,79,FALSE
25/11/2023 08:34,Entry,80,FALSE
25/11/2023 01:51,Entry,81,FALSE
25/11/2023 05:21,Entry,82,FALSE
25/11/2023 06:43,Exit,81,FALSE
25/11/2023 05:04,Exit,80,FALSE
25/11/2023 02:22,Entry,81,FALSE
25/11/2023 09:54,Entry,82,FALSE
25/11/2023 10:05,Exit,81,FALSE
25/11/2023 09:08,Entry,82,FALSE
25/11/2023 06:52,Exit,81,FALSE
25/11/2023 01:03,Entry,82,FALSE
25/11/2023 02:46,Exit,81,FALSE
25/11/2023 05:54,Entry,82,FALSE
25/11/2023 01:26,Entry,83,FALSE
25/11/2023 09:47,Exit,82,FALSE
25/11/2023 11:28,Exit,81,FALSE
25/11/2023 07:40,Exit,80,FALSE
25/11/2023 00:53,Exit,79,FALSE
25/11/2023 01:14,Entry,80,FALSE
25/11/2023 10:34,Entry,81,FALSE
25/11/2023 11:55,Exit,80,FALSE
25/11/2023 06:41,Entry,81,FALSE
25/11/2023 00:45,Exit,80,FALSE
25/11/2023 00:08,Exit,79,FALSE
25/11/2023 07:21,Exit,78,FALSE
25/11/2023 01:00,Entry,79,FALSE
25/11/2023 03:52,Exit,78,FALSE
25/11/2023 11:57,Entry,79,FALSE
25/11/2023 03:51,Entry,80,FALSE
25/11/2023 00:43,Exit,79,FALSE
25/11/2023 06:18,Entry,80,FALSE
25/11/2023 07:28,Entry,81,FALSE
25/11/2023 02:28,Exit,80,FALSE
25/11/2023 03:21,Entry,81,FALSE
25/11/2023 09:56,Entry,82,FALSE
25/11/2023 03:49,Exit,81,FALSE
25/11/2023 01:27,Exit,80,FALSE
25/11/2023 05:08,Exit,79,FALSE
25/11/2023 04:53,Exit,78,FALSE
25/11/2023 07:49,Exit,77,FALSE
25/11/2023 02:14,Entry,78,FALSE
25/11/2023 07:00,Entry,79,FALSE
25/11/2023 11:26,Exit,78,FALSE
25/11/2023 09:59,Entry,79,FALSE
25/11/2023 03:26,Entry,80,FALSE
25/11/2023 08:34,Entry,81,FALSE
25/11/2023 02:02,Entry,82,FALSE
25/11/2023 02:32,Entry,83,FALSE
25/11/2023 06:52,Entry,84,FALSE
25/11/2023 02:06,Entry,85,FALSE
25/11/2023 03:20,Entry,86,FALSE
25/11/2023 09:21,Entry,87,FALSE
25/11/2023 11:32,Entry,88,FALSE
25/11/2023 02:36,Entry,89,FALSE
25/11/2023 06:12,Entry,90,FALSE
25/11/2023 07:59,Exit,89,FALSE
25/11/2023 07:37,Exit,88,FALSE
25/11/2023 05:45,Entry,89,FALSE
25/11/2023 07:38,Entry,90,FALSE
25/11/2023 07:44,Entry,91,FALSE
25/11/2023 06:30,Exit,90,FALSE
25/11/2023 05:53,Exit,89,FALSE
25/11/2023 04:52,Entry,90,FALSE
25/11/2023 07:32,Entry,91,FALSE
25/11/2023 10:44,Exit,90,FALSE
25/11/2023 02:02,Entry,91,FALSE
25/11/2023 01:19,Exit,90,FALSE
25/11/2023 02:02,Entry,91,FALSE
25/11/2023 08:03,Exit,90,FALSE
25/11/2023 03:58,Exit,89,FALSE
25/11/2023 00:33,Exit,88,FALSE
25/11/2023 11:33,Exit,87,FALSE
25/11/2023 01:25,Exit,86,FALSE
25/11/2023 02:06,Entry,87,FALSE
25/11/2023 00:21,Entry,88,FALSE
25/11/2023 04:05,Entry,89,FALSE
25/11/2023 02:57,Exit,88,FALSE
25/11/2023 09:31,Exit,87,FALSE
25/11/2023 10:42,Entry,88,FALSE
25/11/2023 09:22,Entry,89,FALSE
25/11/2023 03:56,Exit,88,FALSE
25/11/2023 08:02,Exit,87,FALSE
25/11/2023 11:44,Entry,88,FALSE
25/11/2023 04:46,Exit,87,FALSE
25/11/2023 04:53,Exit,86,FALSE
25/11/2023 02:07,Entry,87,FALSE
25/11/2023 07:49,Exit,86,FALSE
25/11/2023 05:21,Exit,85,FALSE
25/11/2023 09:30,Exit,84,FALSE
25/11/2023 00:56,Exit,83,FALSE
25/11/2023 09:27,Exit,82,FALSE
25/11/2023 09:55,Entry,83,FALSE
25/11/2023 06:38,Entry,84,FALSE
25/11/2023 00:22,Exit,83,FALSE
25/11/2023 03:22,Exit,82,FALSE
25/11/2023 06:53,Entry,83,FALSE
25/11/2023 00:21,Exit,82,FALSE
25/11/2023 00:56,Exit,81,FALSE
25/11/2023 06:29,Exit,80,FALSE
25/11/2023 04:24,Entry,81,FALSE
25/11/2023 03:54,Exit,80,FALSE
25/11/2023 01:53,Exit,79,FALSE
25/11/2023 11:52,Entry,80,FALSE
25/11/2023 00:17,Exit,79,FALSE
25/11/2023 09:43,Entry,80,FALSE
25/11/2023 07:08,Exit,79,FALSE
25/11/2023 06:49,Exit,78,FALSE
25/11/2023 00:05,Entry,79,FALSE
25/11/2023 07:26,Entry,80,FALSE
25/11/2023 07:18,Entry,81,FALSE
25/11/2023 02:47,Exit,80,FALSE
25/11/2023 10:57,Entry,81,FALSE
25/11/2023 01:51,Exit,80,FALSE
25/11/2023 09:39,Entry,81,FALSE
25/11/2023 05:25,Entry,82,FALSE
25/11/2023 11:49,Entry,83,FALSE
25/11/2023 06:58,Exit,82,FALSE
25/11/2023 08:11,Exit,81,FALSE
25/11/2023 08:35,Entry,82,FALSE
25/11/2023 07:14,Entry,83,FALSE
25/11/2023 03:58,Entry,84,FALSE
25/11/2023 01:35,Exit,83,FALSE
25/11/2023 00:18,Entry,84,FALSE
25/11/2023 09:28,Entry,85,FALSE
25/11/2023 07:14,Entry,86,FALSE
25/11/2023 11:11,Entry,87,FALSE
25/11/2023 04:47,Entry,88,FALSE
25/11/2023 08:28,Exit,87,FALSE
25/11/2023 10:19,Entry,88,FALSE
25/11/2023 03:02,Exit,87,FALSE
25/11/2023 04:27,Entry,88,FALSE
25/11/2023 01:54,Entry,89,FALSE
25/11/2023 03:58,Exit,88,FALSE
25/11/2023 01:53,Entry,89,FALSE
25/11/2023 05:51,Entry,90,FALSE
25/11/2023 01:03,Exit,89,FALSE
25/11/2023 06:08,Entry,90,FALSE
25/11/2023 01:08,Exit,89,FALSE
25/11/2023 09:49,Entry,90,FALSE
25/11/2023 00:57,Entry,91,FALSE
25/11/2023 07:54,Entry,92,FALSE
25/11/2023 04:54,Exit,91,FALSE
25/11/2023 05:17,Exit,90,FALSE
25/11/2023 10:19,Exit,89,FALSE
25/11/2023 03:38,Exit,88,FALSE
25/11/2023 09:58,Entry,89,FALSE
25/11/2023 11:24,Entry,90,FALSE
25/11/2023 09:30,Exit,89,FALSE
25/11/2023 08:47,Entry,90,FALSE
25/11/2023 11:50,Entry,91,FALSE
25/11/2023 11:32,Entry,92,FALSE
25/11/2023 04:37,Entry,93,FALSE
25/11/2023 06:03,Entry,94,FALSE
25/11/2023 10:40,Exit,93,FALSE
25/11/2023 07:12,Entry,94,FALSE
25/11/2023 09:25,Exit,93,FALSE
25/11/2023 11:19,Entry,94,FALSE
25/11/2023 05:19,Exit,93,FALSE
25/11/2023 00:07,Exit,92,FALSE
25/11/2023 03:20,Exit,91,FALSE
25/11/2023 07:39,Exit,90,FALSE
25/11/2023 11:20,Entry,91,FALSE
25/11/2023 10:12,Exit,90,FALSE
25/11/2023 09:32,Entry,91,FALSE
25/11/2023 11:16,Entry,92,FALSE
25/11/2023 06:56,Exit,91,FALSE
25/11/2023 09:31,Entry,92,FALSE
25/11/2023 04:49,Exit,91,FALSE
25/11/2023 05:38,Exit,90,FALSE
25/11/2023 11:04,Entry,91,FALSE
25/11/2023 00:22,Entry,92,FALSE
25/11/2023 09:43,Exit,91,FALSE
25/11/2023 07:22,Exit,90,FALSE
25/11/2023 05:19,Entry,91,FALSE
25/11/2023 09:12,Entry,92,FALSE
25/11/2023 10:25,Entry,93,FALSE
25/11/2023 00:15,Entry,94,FALSE
25/11/2023 11:59,Exit,93,FALSE
25/11/2023 08:41,Exit,92,FALSE
25/11/2023 00:50,Entry,93,FALSE
25/11/2023 01:19,Exit,92,FALSE
25/11/2023 04:04,Entry,93,FALSE
25/11/2023 07:39,Exit,92,FALSE
25/11/2023 00:31,Exit,91,FALSE
25/11/2023 06:45,Entry,92,FALSE
25/11/2023 07:12,Exit,91,FALSE
25/11/2023 09:09,Exit,90,FALSE
25/11/2023 00:44,Exit,89,FALSE
25/11/2023 09:54,Entry,90,FALSE
25/11/2023 09:47,Entry,91,FALSE
25/11/2023 04:23,Entry,92,FALSE
25/11/2023 06:27,Entry,93,FALSE
25/11/2023 07:20,Entry,94,FALSE
25/11/2023 04:49,Entry,95,FALSE
25/11/2023 02:45,Exit,94,FALSE
25/11/2023 06:18,Entry,95,FALSE
25/11/2023 04:48,Entry,96,FALSE
25/11/2023 08:05,Entry,97,FALSE
25/11/2023 01:51,Exit,96,FALSE
25/11/2023 02:36,Exit,95,FALSE
25/11/2023 11:15,Exit,94,FALSE
25/11/2023 03:57,Exit,93,FALSE
25/11/2023 05:27,Entry,94,FALSE
25/11/2023 05:22,Exit,93,FALSE
25/11/2023 08:48,Exit,92,FALSE
25/11/2023 11:34,Exit,91,FALSE
25/11/2023 05:32,Exit,90,FALSE
25/11/2023 02:18,Entry,91,FALSE
25/11/2023 06:45,Entry,92,FALSE
25/11/2023 06:43,Entry,93,FALSE
25/11/2023 00:15,Entry,94,FALSE
25/11/2023 00:48,Exit,93,FALSE
25/11/2023 11:36,Exit,92,FALSE
25/11/2023 11:52,Entry,93,FALSE
25/11/2023 11:57,Entry,94,FALSE
25/11/2023 09:56,Entry,95,FALSE
25/11/2023 09:02,Entry,96,FALSE
25/11/2023 06:12,Entry,97,FALSE
25/11/2023 09:08,Entry,98,FALSE
25/11/2023 10:27,Entry,99,FALSE
25/11/2023 05:57,Entry,100,FALSE
25/11/2023 03:34,Entry,101,FALSE
25/11/2023 08:33,Entry,102,FALSE
25/11/2023 08:50,Entry,103,FALSE
25/11/2023 00:22,Exit,102,FALSE
25/11/2023 10:31,Entry,103,FALSE
25/11/2023 09:05,Entry,104,FALSE
25/11/2023 07:12,Exit,103,FALSE
25/11/2023 11:34,Exit,102,FALSE
25/11/2023 08:17,Exit,101,FALSE
25/11/2023 09:50,Exit,100,FALSE
25/11/2023 09:23,Entry,101,FALSE
25/11/2023 01:58,Entry,102,FALSE
25/11/2023 06:48,Exit,101,FALSE
25/11/2023 04:05,Exit,100,FALSE
25/11/2023 02:54,Exit,99,FALSE
25/11/2023 03:13,Exit,98,FALSE
25/11/2023 02:39,Exit,97,FALSE
25/11/2023 09:17,Entry,98,FALSE
25/11/2023 00:56,Entry,99,FALSE
25/11/2023 02:05,Exit,98,FALSE
25/11/2023 09:08,Entry,99,FALSE
25/11/2023 01:07,Exit,98,FALSE
25/11/2023 00:24,Entry,99,FALSE
25/11/2023 06:36,Exit,98,FALSE
25/11/2023 02:14,Exit,97,FALSE
25/11/2023 03:24,Entry,98,FALSE
25/11/2023 11:51,Entry,99,FALSE
25/11/2023 03:56,Entry,100,FALSE
25/11/2023 10:38,Entry,101,FALSE
25/11/2023 10:10,Entry,102,FALSE
25/11/2023 05:34,Entry,103,FALSE
25/11/2023 02:28,Entry,104,FALSE
25/11/2023 01:41,Exit,103,FALSE
25/11/2023 03:38,Exit,102,FALSE
25/11/2023 01:29,Entry,103,FALSE
25/11/2023 01:46,Exit,102,FALSE
25/11/2023 07:25,Exit,101,FALSE
25/11/2023 08:13,Exit,100,FALSE
25/11/2023 03:15,Exit,99,FALSE
25/11/2023 10:34,Exit,98,FALSE
25/11/2023 10:34,Exit,97,FALSE
25/11/2023 00:30,Entry,98,FALSE
25/11/2023 04:12,Exit,97,FALSE
25/11/2023 04:48,Exit,96,FALSE
25/11/2023 10:35,Entry,97,FALSE
25/11/2023 11:15,Exit,96,FALSE
25/11/2023 05:19,Entry,97,FALSE
25/11/2023 05:36,Exit,96,FALSE
25/11/2023 05:32,Exit,95,FALSE
25/11/2023 11:28,Entry,96,FALSE
25/11/2023 09:20,Entry,97,FALSE
25/11/2023 01:17,Exit,96,FALSE
25/11/2023 10:15,Entry,97,FALSE
25/11/2023 02:16,Entry,98,FALSE
25/11/2023 02:38,Entry,99,FALSE
25/11/2023 01:20,Exit,98,FALSE
25/11/2023 02:11,Exit,97,FALSE
25/11/2023 09:01,Exit,96,FALSE
25/11/2023 09:17,Exit,95,FALSE
25/11/2023 06:27,Exit,94,FALSE
25/11/2023 11:31,Entry,95,FALSE
25/11/2023 03:14,Exit,94,FALSE
25/11/2023 01:03,Entry,95,FALSE
25/11/2023 02:29,Entry,96,FALSE
25/11/2023 07:07,Exit,95,FALSE
25/11/2023 04:39,Entry,96,FALSE
25/11/2023 11:23,Exit,95,FALSE
25/11/2023 02:31,Entry,96,FALSE
25/11/2023 10:30,Entry,97,FALSE
25/11/2023 03:09,Entry,98,FALSE
25/11/2023 09:26,Entry,99,FALSE
25/11/2023 04:47,Exit,98,FALSE
25/11/2023 05:56,Entry,99,FALSE
25/11/2023 00:50,Entry,100,FALSE
25/11/2023 02:00,Entry,101,FALSE
25/11/2023 10:44,Exit,100,FALSE
25/11/2023 06:19,Entry,101,FALSE
25/11/2023 05:59,Entry,102,FALSE
25/11/2023 03:38,Entry,103,FALSE
25/11/2023 06:59,Exit,102,FALSE
25/11/2023 11:16,Entry,103,FALSE
25/11/2023 03:03,Exit,102,FALSE
25/11/2023 06:30,Exit,101,FALSE
25/11/2023 07:20,Exit,100,FALSE
25/11/2023 01:04,Entry,101,FALSE
25/11/2023 06:43,Exit,100,FALSE
25/11/2023 10:31,Exit,99,FALSE
25/11/2023 10:48,Entry,100,FALSE
25/11/2023 02:42,Exit,99,FALSE
25/11/2023 07:48,Exit,98,FALSE
25/11/2023 05:14,Entry,99,FALSE
25/11/2023 07:33,Entry,100,FALSE
25/11/2023 11:51,Entry,101,FALSE
25/11/2023 03:21,Entry,102,FALSE
25/11/2023 11:56,Entry,103,FALSE
25/11/2023 08:58,Entry,104,FALSE
25/11/2023 10:52,Entry,105,FALSE
25/11/2023 02:34,Exit,104,FALSE
25/11/2023 05:33,Exit,103,FALSE
25/11/2023 05:37,Exit,102,FALSE
25/11/2023 10:48,Exit,101,FALSE
25/11/2023 08:52,Exit,100,FALSE
25/11/2023 04:45,Exit,99,FALSE
25/11/2023 09:14,Exit,98,FALSE
25/11/2023 09:22,Entry,99,FALSE
25/11/2023 01:50,Entry,100,FALSE
25/11/2023 05:50,Entry,101,FALSE
25/11/2023 10:46,Entry,102,FALSE
25/11/2023 09:00,Entry,103,FALSE
25/11/2023 03:14,Entry,104,FALSE
25/11/2023 00:50,Entry,105,FALSE
25/11/2023 10:20,Entry,106,FALSE
25/11/2023 10:48,Entry,107,FALSE
25/11/2023 11:04,Entry,108,FALSE
25/11/2023 07:26,Exit,107,FALSE
25/11/2023 11:15,Entry,108,FALSE
25/11/2023 08:35,Entry,109,FALSE
25/11/2023 05:27,Entry,110,FALSE
25/11/2023 03:01,Entry,111,FALSE
25/11/2023 02:00,Exit,110,FALSE
25/11/2023 06:48,Exit,109,FALSE
25/11/2023 02:46,Exit,108,FALSE
25/11/2023 02:41,Exit,107,FALSE
25/11/2023 10:16,Entry,108,FALSE
25/11/2023 02:38,Entry,109,FALSE
25/11/2023 01:31,Exit,108,FALSE
25/11/2023 05:12,Exit,107,FALSE
25/11/2023 00:57,Entry,108,FALSE
25/11/2023 03:57,Entry,109,FALSE
25/11/2023 00:25,Entry,110,FALSE
25/11/2023 10:59,Entry,111,FALSE
25/11/2023 02:05,Exit,110,FALSE
25/11/2023 11:17,Entry,111,FALSE
25/11/2023 04:23,Exit,110,FALSE
25/11/2023 04:12,Exit,109,FALSE
25/11/2023 02:56,Entry,110,FALSE
25/11/2023 11:53,Entry,111,FALSE
25/11/2023 06:30,Exit,110,FALSE
25/11/2023 06:40,Entry,111,FALSE
25/11/2023 07:55,Entry,112,FALSE
25/11/2023 09:38,Exit,111,FALSE
25/11/2023 06:03,Exit,110,FALSE
25/11/2023 11:55,Exit,109,FALSE
25/11/2023 06:40,Exit,108,FALSE
25/11/2023 07:11,Entry,109,FALSE
25/11/2023 02:29,Exit,108,FALSE
25/11/2023 03:07,Entry,109,FALSE
25/11/2023 04:00,Exit,108,FALSE
25/11/2023 11:48,Exit,107,FALSE
25/11/2023 01:30,Entry,108,FALSE
25/11/2023 07:10,Exit,107,FALSE
25/11/2023 01:55,Exit,106,FALSE
25/11/2023 05:28,Entry,107,FALSE
25/11/2023 08:53,Exit,106,FALSE
25/11/2023 04:40,Exit,105,FALSE
25/11/2023 05:35,Entry,106,FALSE
25/11/2023 10:52,Entry,107,FALSE
25/11/2023 00:43,Exit,106,FALSE
25/11/2023 07:51,Exit,105,FALSE
25/11/2023 05:24,Entry,106,FALSE
25/11/2023 01:22,Entry,107,FALSE
25/11/2023 01:10,Entry,108,FALSE
25/11/2023 06:41,Entry,109,FALSE
25/11/2023 06:54,Entry,110,FALSE
25/11/2023 02:59,Exit,109,FALSE
25/11/2023 04:41,Exit,108,FALSE
25/11/2023 10:48,Entry,109,FALSE
25/11/2023 00:50,Entry,110,FALSE
25/11/2023 04:27,Entry,111,FALSE
25/11/2023 05:50,Exit,110,FALSE
25/11/2023 07:31,Entry,111,FALSE
25/11/2023 05:10,Entry,112,FALSE
25/11/2023 11:13,Entry,113,FALSE
25/11/2023 05:23,Entry,114,FALSE
26/11/2023 03:53,Exit,113,FALSE
26/11/2023 10:59,Exit,112,FALSE
26/11/2023 03:22,Exit,111,FALSE
26/11/2023 04:20,Exit,110,FALSE
26/11/2023 08:34,Entry,111,FALSE
26/11/2023 00:38,Exit,110,FALSE
26/11/2023 01:43,Entry,111,FALSE
26/11/2023 09:49,Exit,110,FALSE
26/11/2023 01:57,Exit,109,FALSE
26/11/2023 01:34,Entry,110,FALSE
26/11/2023 01:43,Entry,111,FALSE
26/11/2023 05:11,Exit,110,FALSE
26/11/2023 02:08,Entry,111,FALSE
26/11/2023 08:31,Entry,112,FALSE
26/11/2023 03:33,Entry,113,FALSE
26/11/2023 03:57,Exit,112,FALSE
26/11/2023 10:53,Exit,111,FALSE
26/11/2023 01:20,Exit,110,FALSE
26/11/2023 06:05,Entry,111,FALSE
26/11/2023 07:51,Exit,110,FALSE
26/11/2023 07:38,Entry,111,FALSE
26/11/2023 11:04,Entry,112,FALSE
26/11/2023 00:52,Exit,111,FALSE
26/11/2023 00:47,Entry,112,FALSE
26/11/2023 03:31,Exit,111,FALSE
26/11/2023 05:59,Exit,110,FALSE
26/11/2023 02:07,Exit,109,FALSE
26/11/2023 02:50,Exit,108,FALSE
26/11/2023 11:23,Entry,109,FALSE
26/11/2023 05:31,Entry,110,FALSE
26/11/2023 04:45,Entry,111,FALSE
26/11/2023 04:17,Entry,112,FALSE
26/11/2023 03:44,Entry,113,FALSE
26/11/2023 02:17,Exit,112,FALSE
26/11/2023 02:23,Exit,111,FALSE
26/11/2023 07:36,Entry,112,FALSE
26/11/2023 02:46,Entry,113,FALSE
26/11/2023 04:06,Exit,112,FALSE
26/11/2023 05:19,Entry,113,FALSE
26/11/2023 09:26,Entry,114,FALSE
26/11/2023 02:23,Entry,115,FALSE
26/11/2023 03:58,Entry,116,FALSE
26/11/2023 10:32,Entry,117,FALSE
26/11/2023 06:39,Exit,116,FALSE
26/11/2023 10:08,Exit,115,FALSE
26/11/2023 10:03,Exit,114,FALSE
26/11/2023 07:41,Entry,115,FALSE
